be%2:42:04::,"I was saved from making the decision as the phone rang , and the girls were upon me instantly .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"No_matter if your children are at the movies , in school , visiting their grandmother , or on a field trip in some distant city , they will be upon you magically within seconds after you pick_up the phone .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"It was during her "" writing "" period that she and Herb met and decided that they were in_love .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"It was all set_up so there would be no dust anywhere and so_that their children would color in the coloring room , paint in the painting room , play with blocks in the block house , and do all the other things in the proper rooms at exactly the right time .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"She always let it be known that there was wine in the pot_roast or that the chicken had been marinated in brandy , and that Koussevitzky 's second_cousin was an intimate of theirs .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Yes , Blanche was very , very sweet - being in her company was like being drowned in warm , melted marshmallows .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
behave%2:41:01::,"How was she to behave , Claire wondered .",behave%2:29:00:: : behave in a certain manner; show a certain behavior; conduct or comport oneself,,,,,,,,,,,,,,,,,,,,
behave%2:41:01::,""" Tell me about Minerva , how she behaved , what she did to please you "" .",behave%2:29:00:: : behave in a certain manner; show a certain behavior; conduct or comport oneself,,,,,,,,,,,,,,,,,,,,
behave%2:41:01::,He did n't know how she would behave with other people .,behave%2:29:00:: : behave in a certain manner; show a certain behavior; conduct or comport oneself,,,,,,,,,,,,,,,,,,,,
below%4:02:02::,"Part 1 , below describes this abstract model by spelling_out its assumptions .",,,below%4:02:00:: : (in writing) at a later place,,,,,,,,,,,,,,,,,,
below%4:02:02::,"In this model , then , the industry is presumed to realize that they could successfully resist a change in the basic wage rate , but since such a change is the only effective means to raising prices they may , in circumstances to be spelled_out in Part 2 , below , find it to their advantage to allow the wage rise .",,,below%4:02:00:: : (in writing) at a later place,,,,,,,,,,,,,,,,,,
black_out%2:43:00::,"After the first two were blacked_out , the third light was abandoned by a terrified Italian crew , who left their light to shine for nine minutes like an unerring homing beacon until British MP 's shot it out .",black_out%2:30:01:: : darken completely,,,,,,,,,,,,,,,,,,,,
blonde%1:18:00::,""" Mor-ee-air-teeeee "" , he shrieked , his white teeth grossly counterpointing those of the glittering blonde .",blonde%1:18:01:: : a female person with fair skin and hair,,,,,,,,,,,,,,,,,,,,
blonde%1:18:00::,"I let_up on the accelerator , only to gradually reach again the 60 m._p._h. which would , I hoped , overhaul Herry and the blonde , and as there were cars whose drivers apparently had something more important to catch than had I , Mrs._Major_Roebuck settled_down to practicing on Corporal_Johnson the kittenish wiles she would need when making her duty call on Colonel and Mrs. Somebody in Sante_Fe .",blonde%1:18:01:: : a female person with fair skin and hair,,,,,,,,,,,,,,,,,,,,
break_off%2:30:00::,"With a supreme effort , he broke it off .",,break_off%2:42:01:: : put an end to a state or an activity,,,,,,,,,,,,,,,,,,,
break_off%2:30:00::,"President_Eisenhower held an 8 : 30 a. m. meeting with top military and foreign-policy advisers , decided to break_off diplomatic relations immediately .",,break_off%2:42:01:: : put an end to a state or an activity,,,,,,,,,,,,,,,,,,,
break%2:30:02::,"For the occasion on which everyone already knows everyone else and the host wishes them to meet one or a_few honored newcomers , then the "" open_house "" system is advantageous because the honored guests are fixed connective points and the drifting guests make and break connections at the door .",break%2:30:03:: : terminate or end,,,,,,,,,,,,,,,,,,,,
break%2:30:02::,"Just how many sub secrets were being handed_over when the ring , watched for six months , was broken remained untold .",break%2:30:03:: : terminate or end,,,,,,,,,,,,,,,,,,,,
break%2:30:02::,"There were two possible methods of breaching the conservative barriers around the Rules_Committee : 1 ) to pack it with additional liberals and break the conservative-liberal deadlock , or 2 ) to remove one of the conservatives - namely Mississippi 's 14 - term William_Meyers_Colmer ( pronounced Calmer ) .",break%2:30:03:: : terminate or end,,,,,,,,,,,,,,,,,,,,
break%2:30:02::,"Last year , after Trujillo had been cited for numerous aggressions in the Caribbean , the United_States and many other members of the Organization_of_American_States broke diplomatic relations with him .",break%2:30:03:: : terminate or end,,,,,,,,,,,,,,,,,,,,
bring_together%2:35:01::,"It is worth dwelling in some detail on the crisis of this story , because it brings_together a number of characteristic elements and makes of them a curious , riddling compound obscurely but centrally significant for Mann 's work .",,,,,,,,,,,,,,,,,,,,,
bring_together%2:35:01::,"The horrifying humor , the specifically sexual embarrassment of the joke gone_wrong , the monstrous image of the fat man dressed_up as a whore dressing_up as a baby ; the epiphany of that quivering flesh ; the bringing_together around it of the secret liaison between indolent , mindless sensuality and sharp , shrewd talent , cleverness with an occasional touch of genius ( which , however , does not know "" how to attack the problem of suffering "" ) ; the miraculous way in which music , revelation and death are associated in a single instant - all this seems a triumph of art , a rather desperate art , in itself ; beyond itself , also , it evokes numerous and distant resonances from the entire body of Mann 's work .",,,,,,,,,,,,,,,,,,,,,
bring_together%2:35:01::,"With incredible ferocity , he brought his fists together and struck .",,,,,,,,,,,,,,,,,,,,,
bring_together%2:35:01::,"The Vienna meeting will bring_together a seasoned , 67 - year-old veteran of the cold_war who , in Mr._Kennedy 's own words , is "" shrewd , tough , vigorous , well-informed and confident "" , and a 44 - year-old President ( his birthday is May 29 ) with a demonstrated capacity for political battle but little experience in international diplomacy .",,,,,,,,,,,,,,,,,,,,,
bring_together%2:35:01::,"The system well understands that one of its primary responsibilities is to bring children and books together ; consequently an experienced children 's librarian at headquarters conducts a guidance program designed to promote well-planned library activities , cooperating with the children 's librarians in member libraries by means of individual conferences , workshops , and frequent visits .",,,,,,,,,,,,,,,,,,,,,
bring_together%2:35:01::,""" The white colonnaded , cedar-roofed Southern mansion is directly traceable via the grey and buff stone of grey-skied England to the golden stucco of one particular part of the_blue South , the Palladian orbit stretching out from Vicenza : the old mind of Andrea_Palladio still smiles from behind many_an old rocking_chair on a Southern porch , the deep friezes of his architectonic music rise firm above the shallower freeze in the kitchen , his feeling for light and shade brings a glitter from a tall mint_julep , his sense of columns framing the warm velvet night has brought_together a_million couple of mating lips "" .",,,,,,,,,,,,,,,,,,,,,
bring_together%2:35:02::,"Despite the opposition of the city newspapers , the Pratt_Hall meeting "" brought_together a very respectable audience , composed in part of those who had been distinguished for years for their radical views upon the subject of slavery , of many_of our colored citizens , and of those who were attracted to the place by the novelty of such a gathering "" .",,,,,,,,,,,,,,,,,,,,,
bring_together%2:35:02::,"The group known_as the American_Association_for_Health_,_Physical_Education_,_and_Recreation ( a division of the National_Education_Association ) initiated a conference which brought_together representatives of the National_Rifle_Association , SAAMI and the American_Fishing_Tackle_Manufacturers .",,,,,,,,,,,,,,,,,,,,,
bring_together%2:35:02::,"With_that possibility in mind , Arkansas ' Wilbur_Mills deliberately delayed calling a meeting of the Committee on Committees , and coolheaded Democrats sought to bring Rayburn and Smith together again to work_out some sort_of face-saving compromise .",,,,,,,,,,,,,,,,,,,,,
burn%1:26:02::,He darkened under his heavy burn .,,,,,,,,burn%1:07:00:: : a place or area that has been burned (especially on a person's body),,,,,,,,,,,,,
burst_out%2:30:01::,Mr._Podger was just adding this to his pictures of the day when the screen_door opened and Pam burst_out .,,,burst_out%2:39:01:: : appear suddenly or unexpectedly; happen unexpectedly,,,,,,,,,,,,,,,,,,
but_then%4:02:00::,"But_then the so-called coffee was bad enough at_best , cold it was all_but undrinkable - especially that cup !",,,,,,,,,,,,,,,,,,,,,
by_any_means%4:02:00::,"Examples are in public utilities , making military aircraft and accessories , or where the investment and risk for a proprietorship would be too great for a much needed project impossible to achieve by_any_means other_than the corporate form , e._g. constructing major airports or dams .",,,,,,,,,,,,,,,,,,,,,
captive%1:18:01::,"The best way to determine the correct figure ( in captives ) is by direct observation of pairs isolated from birth , a method that produced surprising results : maturing of a male Indian_python in less_than two years , his mate in less_than three ; data on the boa_constrictor about match this .",captive%1:18:00:: : a person who is confined; especially a prisoner of war,,,,,,,,,,,,,,,,,,,,
carry%2:41:01::,I have a distinct admiration for this man we honor today because of the humility with which he carries his greatness .,carry%2:42:13:: : have as an inherent or characteristic feature or have as a consequence,,,,,,,,,,,,,,,,,,,,
classic%5:00:00:standard:01,"More_than a beautiful visualization of the illustrious adventures and escapades of the tragi-comic knight-errant and his squire , Sancho_Panza , in seventeenth century Spain , this inevitably abbreviated rendering of the classic satire on chivalry is an affectingly warm and human exposition of character .",,,classic%5:00:00:typical:00 : of a well-known type; remarkably typical,,,,,,,,,,,,,,,,,,
classic%5:00:00:standard:01,"The party at Floyd 's penthouse gave the "" chorines "" a chance for a nostalgic frolic through all those hackneyed routines which have become a classic choreographic statement of the era 's nonsense .",,,classic%5:00:00:typical:00 : of a well-known type; remarkably typical,,,,,,,,,,,,,,,,,,
classic%5:00:00:standard:01,"They recall Byron 's classic comment : "" I wish he would explain his explanation "" .",,,classic%5:00:00:typical:00 : of a well-known type; remarkably typical,,,,,,,,,,,,,,,,,,
classic%5:00:00:standard:01,"Frequently enough , the police are themselves in_league_with the killer ; Dashiell_Hammett 's Red_Harvest provides a classic example of_this theme .",,,classic%5:00:00:typical:00 : of a well-known type; remarkably typical,,,,,,,,,,,,,,,,,,
classic%5:00:01:classical:00,"This is puzzling to an outsider conscious of the classic tradition of liberalism , because it is clear that these Democrats who are left-of-center are at opposite poles from the liberal Jefferson , who held that the best government was the least government .",,,classic%5:00:00:typical:00 : of a well-known type; remarkably typical,,,,,,,,,,,,,,,,,,
classic%5:00:01:classical:00,"An unusual , if not extraordinary , rendering of the classic myth that involves the rescue of Prometheus from the rock by the U.S._Cavalry was given last week in the warehouse of the Albany_Leather_Conduit_Company amid cheers of "" Hubba hubba "" and "" Yalagaloo pip pip "" !",,,classic%5:00:00:typical:00 : of a well-known type; remarkably typical,,,,,,,,,,,,,,,,,,
classic%5:00:01:classical:00,"The latest and , significantly , greatest fruit of_this theatrical vine is The , an adaptation of Basho 's classic frog haiku by Roger_Entwhistle , a former University_of_Maryland chemistry instructor .",,,classic%5:00:00:typical:00 : of a well-known type; remarkably typical,,,,,,,,,,,,,,,,,,
classic%5:00:01:classical:00,The central concern of Erich_Auerbach 's impressive volume called Mimesis is to describe the shift from a classic theory of imitation ( based upon a recognition of levels of truth ) to a Christian theory of imitation in which the levels are dissolved .,,,classic%5:00:00:typical:00 : of a well-known type; remarkably typical,,,,,,,,,,,,,,,,,,
classic%5:00:01:classical:00,"I have chosen to use the word "" mimesis "" in its Christian rather than its classic implications and to discover in the concrete forms of both art and myth powers of theological expression which , as in the Christian mind , are the direct consequence of involvement in historical experience , which are not reserved , as in the Greek mind , only to moments of theoretical reflection .","classic%3:00:00:: : of or relating to the first significant period of a civilization, culture, area of study, etc.",,,,,,,,,,,,,,,,,,,,
classic%5:00:01:classical:00,"It celebrates the unknown architect who designed the temple of Neptune at Paestum , next to the Parthenon the noblest example of Grecian classic style now in existence .","classic%3:00:00:: : of or relating to the first significant period of a civilization, culture, area of study, etc.",,,,,,,,,,,,,,,,,,,,
classical%5:00:00:standard:01,The breakdown of classical structures of meaning in all realms of western culture has given_rise to several generations of artists who have documented the disintegrative processes .,,classical%5:00:00:traditional:00 : well-known and long-established in form or style,,,,,,,,,,,,,,,,,,,
classical%5:00:00:standard:01,The person of the artist becomes a final bastion of meaning in a world rendered meaningless by the march of events and the decay of classical religious and philosophical systems .,,classical%5:00:00:traditional:00 : well-known and long-established in form or style,,,,,,,,,,,,,,,,,,,
color%1:14:00::,"The volume of ADC cases will decrease , Martin reported , when the community is able to deal effectively with two problems : Relatively limited skills and discrimination in employment because of color .",,,,,,,,,,,,,color%1:07:00:: : a visual attribute of things that results from the light they emit or transmit or reflect,,,,,,,,
color%1:14:00::,"Otherwise , we go_on endlessly trying to draw_the_line , color and other , as to which kind_of man we wish to see dominate .",,,,,,,,,,,,,color%1:07:00:: : a visual attribute of things that results from the light they emit or transmit or reflect,,,,,,,,
comparable_with%5:00:00:comparable:00,"It is true , that nothing has been found comparable_with electricity by communication ; but the phenomena observed had such a degree of analogy to those depending_on electrical distribution that one could not find the slightest difference .",,,,,,,,,,,,,,,,,,,,,
comparable_with%5:00:00:comparable:00,"In any social_system in which communications have an importance comparable_with that of production and other human factors , a point like f in Figure 2 would ( other things being equal ) be the dwelling place for the community leader , while e and h would house the next most important citizens .",,,,,,,,,,,,,,,,,,,,,
conduct%2:41:01::,"But he takes his bearings from the great guidelines of policy , well established precedents , the commitments of the United_States under international charters and treaties , basic statutes , and well understood notions of the American people about how we are to conduct ourselves , in policy literature such_as country papers and National_Security_Council papers accumulated in the Department .",conduct%2:38:01:: : take somebody somewhere,conduct%2:38:00:: : transmit or serve as the medium for transmission,conduct%1:07:00:: : (behavioral attributes) the way a person behaves toward other people,"conduct%2:36:00:: : lead, as in the performance of a composition",conduct%2:29:05:: : behave in a certain manner; show a certain behavior; conduct or comport oneself,conduct%2:36:04:: : lead musicians in the performance of,conduct%2:41:00:: : direct the course of; manage or control,conduct%1:04:00:: : manner of acting or controlling yourself,,,,,,,,,,,,,
conduct%2:41:01::,"The reason for the value of this procedure was simply that the applicants were tested "" at work "" in different situations by the judgment of a number of experts who could see how the salesmen conducted themselves with different , but typical restaurant owners and managers .",conduct%2:38:01:: : take somebody somewhere,conduct%2:38:00:: : transmit or serve as the medium for transmission,conduct%1:07:00:: : (behavioral attributes) the way a person behaves toward other people,"conduct%2:36:00:: : lead, as in the performance of a composition",conduct%2:29:05:: : behave in a certain manner; show a certain behavior; conduct or comport oneself,conduct%2:36:04:: : lead musicians in the performance of,conduct%2:41:00:: : direct the course of; manage or control,conduct%1:04:00:: : manner of acting or controlling yourself,,,,,,,,,,,,,
confine%2:30:01::,"For_the_most_part , this discussion will be confined to results obtained since the introduction of the reference standard .","confine%2:35:01:: : to close within bounds, or otherwise limit or deprive of free movement",confine%2:30:00:: : place limits on (extent or amount or access),confine%2:42:00:: : close in,confine%2:41:00:: : deprive of freedom; take into confinement,confine%2:35:03:: : prevent from leaving or from being removed,,,,,,,,,,,,,,,,
confine%2:30:01::,"But the historian of literature need not confine his attention to biography or to stylistic questions of form , "" texture "" , or technique .","confine%2:35:01:: : to close within bounds, or otherwise limit or deprive of free movement",confine%2:30:00:: : place limits on (extent or amount or access),confine%2:42:00:: : close in,confine%2:41:00:: : deprive of freedom; take into confinement,confine%2:35:03:: : prevent from leaving or from being removed,,,,,,,,,,,,,,,,
confine%2:30:01::,It lost sight of the individual almost entirely and confined itself to rules limiting the exercise of state power for reasons essentially unconnected with justice or morality save as these values might affect international relations .,"confine%2:35:01:: : to close within bounds, or otherwise limit or deprive of free movement",confine%2:30:00:: : place limits on (extent or amount or access),confine%2:42:00:: : close in,confine%2:41:00:: : deprive of freedom; take into confinement,confine%2:35:03:: : prevent from leaving or from being removed,,,,,,,,,,,,,,,,
confine%2:30:01::,The legislature 's role in policy determination in_this area for years has been confined almost solely to the amount of funds appropriated annually for the purchase and operation of vehicles .,"confine%2:35:01:: : to close within bounds, or otherwise limit or deprive of free movement",confine%2:30:00:: : place limits on (extent or amount or access),confine%2:42:00:: : close in,confine%2:41:00:: : deprive of freedom; take into confinement,confine%2:35:03:: : prevent from leaving or from being removed,,,,,,,,,,,,,,,,
conform_to%2:42:01::,"( D ) Since the shape of the drop conforms_to the force field , it does not appreciably affect the distribution of forces in the fluid .",conform_to%2:42:00:: : observe,"conform_to%2:34:00:: : fill, satisfy or meet a want or need or condition or restriction",conform_to%2:30:00:: : behave in accordance or in agreement with,,,,,,,,,,,,,,,,,,
conform_to%2:42:01::,The experimental second_moment **f conforms_to the relation **f in_agreement with theory .,conform_to%2:42:00:: : observe,"conform_to%2:34:00:: : fill, satisfy or meet a want or need or condition or restriction",conform_to%2:30:00:: : behave in accordance or in agreement with,,,,,,,,,,,,,,,,,,
conform_to%2:42:01::,"If the reserve components are to serve effectively in time of war , their basic organization and objectives must conform_to the changing character and missions of the active forces .",conform_to%2:42:00:: : observe,"conform_to%2:34:00:: : fill, satisfy or meet a want or need or condition or restriction",conform_to%2:30:00:: : behave in accordance or in agreement with,,,,,,,,,,,,,,,,,,
conform_to%2:42:01::,"We press him to conform_to our comfortable conceptions and not to bruise our satisfactions with his word , and God 's .",conform_to%2:42:00:: : observe,"conform_to%2:34:00:: : fill, satisfy or meet a want or need or condition or restriction",conform_to%2:30:00:: : behave in accordance or in agreement with,,,,,,,,,,,,,,,,,,
conform_to%2:42:01::,"And even more complex items can be interpreted to conform_to one 's own point_of_view , which is by nature so personal .",conform_to%2:42:00:: : observe,"conform_to%2:34:00:: : fill, satisfy or meet a want or need or condition or restriction",conform_to%2:30:00:: : behave in accordance or in agreement with,,,,,,,,,,,,,,,,,,
conform_to%2:42:01::,"Autosuggestibility , the reaction of the subject in_such_a_way as to conform_to his own expectations of the outcome ( i. e. , that the arm-rise is a reaction to the pressure exerted in the voluntary contraction , because of his knowledge that "" to every reaction there is an equal and opposite reaction "" ) also seems inadequate as an explanation for the following reasons : ( 1 ) the subjects ' apparently genuine experience of surprise when their arms rose , and ( 2 ) manifestations of the phenomenon despite anticipations of something else happening ( e._g. , of becoming dizzy and maybe falling , an expectation spontaneously volunteered by one of the subjects ) .",conform_to%2:42:00:: : observe,"conform_to%2:34:00:: : fill, satisfy or meet a want or need or condition or restriction",conform_to%2:30:00:: : behave in accordance or in agreement with,,,,,,,,,,,,,,,,,,
congressman%1:18:00::,But he added that none of Georgia 's congressmen specifically asked him to offer the resolution .,congressman%1:18:01:: : a male member of the United States House of Representatives,,,,,,,,,,,,,,,,,,,,
congressman%1:18:00::,He 's telling them now to write letters to their Congressmen opposing the disarmament of Germany ' .,congressman%1:18:01:: : a male member of the United States House of Representatives,,,,,,,,,,,,,,,,,,,,
congressman%1:18:00::,"The senior policy officer may be moved to think hard about a problem by any of an infinite variety of stimuli : an idea in his own head , the suggestions of a colleague , a question from the Secretary or the President , a proposal by another department , a communication from a foreign government or an American ambassador abroad , the filing of an item for the agenda of the United_Nations or of any other of dozens of international bodies , a news_item read at the breakfast_table , a question to the President or the Secretary at a news_conference , a speech by a Senator or Congressman , an article in a periodical , a resolution from a national organization , a request for assistance from some private American interests abroad , et_cetera , ad_infinitum .",congressman%1:18:01:: : a male member of the United States House of Representatives,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,We are left helpless to cope_with it because we do not dare speak of it as anything real for fear that to do so would imply a commitment to that which has already been discredited and proved false .,,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,Will advances in human sciences help us build social_structures and governments which will enable us to cope_with people as_effectively_as the primitive combination of protein and nucleic_acid built a structure of molecules which enabled it to adapt to a sea of molecular interaction ?,,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,He has_to cope_with frustration and other emotional_disturbance and anomie .,,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,She found she could cope_with all kinds of problems for which she was once considered too helpless .,,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,"These proposals would go_far toward creating the economic atmosphere favoring growth of the individual , who , in_turn , would help us to cope_with runaway technology .",,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,"Despite the successful rehabilitation of over a half million disabled persons in the first eleven years after 1943 , the existing program was still seen to be inadequate to cope_with the nation 's backlog of an estimated two million disabled .",,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,It is obvious enough that linguists in_general have been less successful in coping_with tone_systems than with consonants or vowels .,,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,SEATO was steamed up and prepared contingency plans for coping_with the military losses in Laos .,,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,"The President has also called_upon the Attorney_General , the Secretary of Health , Education and Welfare , and the Secretary of Labor to coordinate their efforts "" in the development of a program of federal leadership to assist states and local communities in their efforts to cope_with the problem .",,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,"Education must_not be limited to our youth but must be a continuing process through our entire lives , for it is only through knowledge that we , as a nation , can cope_with the dangers that threaten our society .",,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,"In_that decade the partisan zeal to defend Mr._Hoover , and the party 's failure to anticipate or cope_with the depression , caused a great majority of Americans to see the Republican_party as cold and lacking in any sympathy for the problems of human_beings caught_up in the distress and suffering brought_on by the economic crash .",,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,"He seems strong enough inside the party to cope_with any internal opposition ; but if he is up against China 's crusading spirit in world affairs , he is going_to be faced with the_most agonizing choice in his life .",,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,"Coping_with them demands stern discipline - of yourself as_well as of your family , neighbors , friends and anyone you ever talked to on a transoceanic jet .",,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,You should be prepared to cope_with any pitfall such_as plunges into empty pools or shallow ends and all manner of winter as_well as summer lawsuits .,,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,"When no medical problems exist , the newly married_couple generally prefer to cope_with the adjustments of their new relationship by themselves .",,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,"Reduced to its simplest terms , it is an assumption of a collective duty to compensate IN the inability of individuals to cope_with the rigors of the era .",,,,,,,,,,,,,,,,,,,,,
cope_with%2:41:00::,"Inability to care for the other children , difficulty in feeding the babies , who seemed colicky , bone-weary fatigue , repeated crying episodes , and short_tempers reflected the family 's helplessness in coping_with the stressful situation .",,,,,,,,,,,,,,,,,,,,,
cowboy%1:18:00::,"The cowboy films , the cops and robbers films , and the slapstick comedy films culminating in an insane chase are not_only catering to what critics may assume to be a vulgar taste for violence ; these films and these sequences are also seeking_out - instinctively or by_design - the peculiarly cinematic elements of narrative .",,cowboy%1:18:04:: : a male hired hand who tends cattle and performs other duties on horseback,,,,,,,,,,,,,,,,,,,
cowboy%1:18:00::,"They were reluctant to appoint sheriffs to protect the property , thus running_the_risk of creating disturbances such_as that on the Vermejo , and yet the cowboys protested that they got no salary for arresting cattle_thieves and running_the_risk of being shot .",,cowboy%1:18:04:: : a male hired hand who tends cattle and performs other duties on horseback,,,,,,,,,,,,,,,,,,,
cowboy%1:18:00::,This is no_longer a way_of_life for the bearded logger and the wandering cowboy .,,cowboy%1:18:04:: : a male hired hand who tends cattle and performs other duties on horseback,,,,,,,,,,,,,,,,,,,
cowboy%1:18:00::,"Like the cowboy in Stephen_Crane 's "" Blue_Hotel "" , we run around crying , "" Well , I did n't do anything , did I "" ?",,cowboy%1:18:04:: : a male hired hand who tends cattle and performs other duties on horseback,,,,,,,,,,,,,,,,,,,
cowboy%1:18:00::,"For Tom_Horn , it turned_out , had a number of rancher and cowboy witnesses ready and willing to swear with straight_faces that he had been in Bates_Hole the day of the killing .",,cowboy%1:18:04:: : a male hired hand who tends cattle and performs other duties on horseback,,,,,,,,,,,,,,,,,,,
cowboy%1:18:00::,"Even as he became widely known_as a professional killer , nearly every cowboy and rancher in Wyoming seemed proud to call him a friend .",,cowboy%1:18:04:: : a male hired hand who tends cattle and performs other duties on horseback,,,,,,,,,,,,,,,,,,,
cowboy%1:18:00::,"But to the cattlemen who had been facing bankruptcy from rustling losses and to the cowboys who had been faced with lay-offs a_few years earlier , he was becoming a vastly different type of legendary figure .",,cowboy%1:18:04:: : a male hired hand who tends cattle and performs other duties on horseback,,,,,,,,,,,,,,,,,,,
cultivate%2:36:00::,So Prokofieff was able to cultivate his musical talents and harvest a rich reward from them .,,cultivate%2:41:00:: : teach or refine to be discriminative in taste or judgment,,,,,,,,,,,,,,,,,,,
cultivate%2:36:00::,"The psychological strategists in Taiwan stress the great sense of family , cultivated in China over thousands of years .",,cultivate%2:41:00:: : teach or refine to be discriminative in taste or judgment,,,,,,,,,,,,,,,,,,,
cultivate%2:36:00::,Mr._Kennedy did not neglect to cultivate the personal friendship of reporters .,,cultivate%2:41:00:: : teach or refine to be discriminative in taste or judgment,,,,,,,,,,,,,,,,,,,
curb%2:30:01::,""" He 's there "" , he got_out tersely , curbing his rising excitement .",,,,,curb%2:41:00:: : lessen the intensity of; temper; hold in restraint; hold or keep within limits,,,,,,,,,,,,,,,,
curb%2:30:01::,"He will not curb his instinctual desires but release the energy within him that makes him feel truly and fully alive , even if it is only for this brief moment before the apocalypse of annihilation explodes on earth .",,,,,curb%2:41:00:: : lessen the intensity of; temper; hold in restraint; hold or keep within limits,,,,,,,,,,,,,,,,
dainty%5:00:00:refined:01,"He thought how this dainty , fragile older woman threading her way through the streets of Westminster on a day in June , enjoying the flowers in the shops , the greetings from old friends , but never really drawing a deep , passionate breath , was so like himself .",dainty%5:00:00:delicate:00 : delicately beautiful,,,,,,,,,,,,,,,,,,,,
dark-skinned%5:00:00:black:02,"He was tall and dark-skinned , a half-breed , Wilson thought .",dark-skinned%5:00:00:brunet:00 : naturally having skin of a dark color,,,,,,,,,,,,,,,,,,,,
date%1:28:04::,Counsel for du_Pont indicated a preference for the submission of detailed plans by both sides at an early date .,,,,,,,,,,date%1:28:05:: : a particular day specified as the time something happens,,,,,,,,,,,
deploy%2:33:00::,"Notable in this category are the Jupiter and Thor intermediate range ballistic_missiles , which have been successfully developed , produced , and deployed , but the relative importance of which has diminished with the increasing availability of the Atlas intercontinental_ballistic_missile .",deploy%2:35:00:: : to distribute systematically or strategically,,,,,,,,,,,,,,,,,,,,
deploy%2:33:00::,"The second capability is represented by our deployed ground , naval , and air forces in essential forward areas , together with ready reserves capable of effecting early emergency reinforcement .",deploy%2:35:00:: : to distribute systematically or strategically,,,,,,,,,,,,,,,,,,,,
design%2:36:00::,"As you see , the professor has designed a piece of apparatus that forces the bodybuilder to use a wide grip .",design%2:31:00:: : plan something for a specific role or purpose or effect,,,,,,,,,,,,,,,,,,,,
design%2:36:00::,The anode holder shown in figure 2 was designed with two goals in mind .,design%2:31:00:: : plan something for a specific role or purpose or effect,,,,,,,,,,,,,,,,,,,,
design%2:36:00::,"The layout of the sewer_lines was designed by Henry_W._Taylor , who was the engineer for the Manchester_Village disposal_plant .",design%2:31:00:: : plan something for a specific role or purpose or effect,,,,,,,,,,,,,,,,,,,,
design%2:36:00::,The dictionary system is in_no_way dependent upon such summarization or designed around it .,design%2:31:00:: : plan something for a specific role or purpose or effect,,,,,,,,,,,,,,,,,,,,
design%2:36:00::,Most others have been content to give only the most general attention to the broadest and most obvious features of the phonology when designing orthographies .,design%2:31:00:: : plan something for a specific role or purpose or effect,,,,,,,,,,,,,,,,,,,,
design%2:36:00::,Britain began designing the ship in 1956 but got nowhere until the American government decided to end a ban on sharing military secrets with Britain that had been imposed after Fuchs blabbed .,design%2:31:00:: : plan something for a specific role or purpose or effect,,,,,,,,,,,,,,,,,,,,
design%2:36:00::,"Completed and opened for traffic in 1852 , the bridge was designed and built by Lemuel_Chenoweth and his brother , Eli , of Beverly .",design%2:31:00:: : plan something for a specific role or purpose or effect,,,,,,,,,,,,,,,,,,,,
design%2:36:00::,"This includes assistance in - assembling the basic economic , financial , technological , and educational information on_which programing depends ; surveying the needs and requirements over time of broad sectors of the economy , such_as transport , agriculture , communication , industry , and power ; designing the financial mechanisms of the economy in ways that will promote growth without inflation ; and administrative practices which will make possible the more effective review and implementation of programs once established .",design%2:31:00:: : plan something for a specific role or purpose or effect,,,,,,,,,,,,,,,,,,,,
desired%5:00:00:desirable:00,The desired amounts of inactive chlorine and radioactive chlorine were likewise condensed in these cells on the vacuum line following which they were frozen_down and the manifold as_a_whole was sealed_off .,desired%5:00:00:wanted:00 : wanted intensely,,,,,,,,,,,,,,,,,,,,
